"id","id_usuario","tipo_movimiento","origen","elementos_involucrados","fecha_hora","comentario"
"1292","192.168.1.21","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-15 10:09:44","Navegando catalogo"
"1293","192.168.1.21","5","Newsletter","btn_cancelar_checkout","2025-11-15 10:10:08","Abandono en pago"
"1294","192.168.1.43","1","Google Ads","Home_Page","2025-11-15 12:03:00","Inicio de sesion"
"1295","192.168.1.43","3","Google Ads","vista_Zapatillas_Urban","2025-11-15 12:03:38","Navegando catalogo"
"1296","192.168.1.43","3","Google Ads","vista_Zapatillas_Urban","2025-11-15 12:04:01","Navegando catalogo"
"1297","192.168.1.43","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-15 12:04:38","Navegando catalogo"
"1298","192.168.1.43","2","Google Ads","btn_agregar_carrito","2025-11-15 12:04:40","Interaccion interfaz"
"1299","192.168.1.43","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-15 12:05:12","Navegando catalogo"
"1300","192.168.1.43","3","Google Ads","vista_Jean_Slim_Negro","2025-11-15 12:05:40","Navegando catalogo"
"1301","192.168.1.43","2","Google Ads","btn_agregar_carrito","2025-11-15 12:05:42","Interaccion interfaz"
"1302","192.168.1.43","4","Google Ads","btn_finalizar_pago_exitoso","2025-11-15 12:06:23","Venta Exitosa"
"1303","192.168.1.30","1","Directo","Home_Page","2025-11-15 13:01:00","Inicio de sesion"
"1304","192.168.1.30","3","Directo","vista_Camisa_Lino_Blanca","2025-11-15 13:01:10","Navegando catalogo"
"1305","192.168.1.30","2","Directo","link_menu_hombres","2025-11-15 13:01:12","Interaccion interfaz"
"1306","192.168.1.30","3","Directo","vista_Camisa_Lino_Blanca","2025-11-15 13:01:36","Navegando catalogo"
"1307","192.168.1.30","2","Directo","link_menu_hombres","2025-11-15 13:01:38","Interaccion interfaz"
"1308","192.168.1.30","3","Directo","vista_Camisa_Lino_Blanca","2025-11-15 13:01:56","Navegando catalogo"
"1309","192.168.1.30","3","Directo","vista_Zapatillas_Urban","2025-11-15 13:02:36","Navegando catalogo"
"1310","192.168.1.30","2","Directo","img_zoom","2025-11-15 13:02:38","Interaccion interfaz"
"1311","192.168.1.30","5","Directo","btn_cancelar_checkout","2025-11-15 13:02:52","Abandono en pago"
"1312","192.168.1.21","1","Facebook","Home_Page","2025-11-15 13:28:00","Inicio de sesion"
"1313","192.168.1.21","3","Facebook","vista_Zapatillas_Urban","2025-11-15 13:28:39","Navegando catalogo"
"1314","192.168.1.21","3","Facebook","vista_Chaqueta_Cuero","2025-11-15 13:29:02","Navegando catalogo"
"1315","192.168.1.21","2","Facebook","img_zoom","2025-11-15 13:29:04","Interaccion interfaz"
"1316","192.168.1.21","3","Facebook","vista_Jean_Slim_Negro","2025-11-15 13:29:46","Navegando catalogo"
"1317","192.168.1.21","2","Facebook","btn_agregar_carrito","2025-11-15 13:29:48","Interaccion interfaz"
"1318","192.168.1.21","3","Facebook","vista_Zapatillas_Urban","2025-11-15 13:29:58","Navegando catalogo"
"1319","192.168.1.21","3","Facebook","vista_Vestido_Verano_Floral","2025-11-15 13:30:41","Navegando catalogo"
"1320","192.168.1.21","2","Facebook","img_zoom","2025-11-15 13:30:43","Interaccion interfaz"
"1321","192.168.1.21","4","Facebook","btn_finalizar_pago_exitoso","2025-11-15 13:31:27","Venta Exitosa"
"1322","192.168.1.17","1","Instagram Bio","Home_Page","2025-11-15 15:15:00","Inicio de sesion"
"1323","192.168.1.17","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-15 15:15:19","Navegando catalogo"
"1324","192.168.1.17","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-15 15:15:43","Navegando catalogo"
"1325","192.168.1.17","2","Instagram Bio","img_zoom","2025-11-15 15:15:45","Interaccion interfaz"
"1326","192.168.1.17","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-15 15:16:29","Navegando catalogo"
"1327","192.168.1.27","1","Instagram Bio","Home_Page","2025-11-15 15:47:00","Inicio de sesion"
"1328","192.168.1.27","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-15 15:47:07","Navegando catalogo"
"1329","192.168.1.27","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-15 15:47:13","Navegando catalogo"
"1330","192.168.1.27","2","Instagram Bio","img_zoom","2025-11-15 15:47:15","Interaccion interfaz"
"1331","192.168.1.27","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-15 15:47:49","Navegando catalogo"
"1332","192.168.1.27","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-15 15:48:16","Navegando catalogo"
"1333","192.168.1.27","2","Instagram Bio","img_zoom","2025-11-15 15:48:18","Interaccion interfaz"
"1334","192.168.1.27","5","Instagram Bio","btn_cancelar_checkout","2025-11-15 15:48:33","Abandono en pago"
"1335","192.168.1.45","1","Instagram Bio","Home_Page","2025-11-15 17:54:00","Inicio de sesion"
"1336","192.168.1.45","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-15 17:54:42","Navegando catalogo"
"1337","192.168.1.45","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-15 17:55:11","Navegando catalogo"
"1338","192.168.1.45","2","Instagram Bio","img_zoom","2025-11-15 17:55:13","Interaccion interfaz"
"1339","192.168.1.34","1","Facebook","Home_Page","2025-11-15 19:56:00","Inicio de sesion"
"1340","192.168.1.34","3","Facebook","vista_Chaqueta_Cuero","2025-11-15 19:56:33","Navegando catalogo"
"1341","192.168.1.34","2","Facebook","btn_agregar_carrito","2025-11-15 19:56:35","Interaccion interfaz"
"1342","192.168.1.34","3","Facebook","vista_Jean_Slim_Negro","2025-11-15 19:57:16","Navegando catalogo"
"1343","192.168.1.34","2","Facebook","btn_agregar_carrito","2025-11-15 19:57:18","Interaccion interfaz"
"1344","192.168.1.34","3","Facebook","vista_Chaqueta_Cuero","2025-11-15 19:57:58","Navegando catalogo"
"1345","192.168.1.34","2","Facebook","img_zoom","2025-11-15 19:58:00","Interaccion interfaz"
"1346","192.168.1.34","3","Facebook","vista_Vestido_Verano_Floral","2025-11-15 19:58:41","Navegando catalogo"
"1347","192.168.1.34","5","Facebook","btn_cancelar_checkout","2025-11-15 19:59:16","Abandono en pago"
"1348","192.168.1.26","1","Instagram Bio","Home_Page","2025-11-15 21:13:00","Inicio de sesion"
"1349","192.168.1.26","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-15 21:13:19","Navegando catalogo"
"1350","192.168.1.38","1","Google Ads","Home_Page","2025-11-15 22:18:00","Inicio de sesion"
"1351","192.168.1.38","3","Google Ads","vista_Zapatillas_Urban","2025-11-15 22:18:37","Navegando catalogo"
"1352","192.168.1.38","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-15 22:18:51","Navegando catalogo"
"1353","192.168.1.13","1","Directo","Home_Page","2025-11-15 23:59:00","Inicio de sesion"
"1354","192.168.1.13","3","Directo","vista_Chaqueta_Cuero","2025-11-15 23:59:25","Navegando catalogo"
"1355","192.168.1.13","3","Directo","vista_Zapatillas_Urban","2025-11-15 23:59:39","Navegando catalogo"
"1356","192.168.1.13","3","Directo","vista_Vestido_Verano_Floral","2025-11-15 23:59:51","Navegando catalogo"
"1357","192.168.1.13","2","Directo","img_zoom","2025-11-15 23:59:53","Interaccion interfaz"
"1358","192.168.1.13","3","Directo","vista_Vestido_Verano_Floral","2025-11-16 00:00:19","Navegando catalogo"
"1359","192.168.1.13","2","Directo","img_zoom","2025-11-16 00:00:21","Interaccion interfaz"
"1360","192.168.1.13","5","Directo","btn_cancelar_checkout","2025-11-16 00:00:47","Abandono en pago"
"1361","192.168.1.28","1","Google Ads","Home_Page","2025-11-16 00:15:00","Inicio de sesion"
"1362","192.168.1.28","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-16 00:15:31","Navegando catalogo"
"1363","192.168.1.28","3","Google Ads","vista_Jean_Slim_Negro","2025-11-16 00:15:51","Navegando catalogo"
"1364","192.168.1.28","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-16 00:16:00","Navegando catalogo"
"1365","192.168.1.2","1","Google Ads","Home_Page","2025-11-16 01:10:00","Inicio de sesion"
"1366","192.168.1.2","3","Google Ads","vista_Zapatillas_Urban","2025-11-16 01:10:06","Navegando catalogo"
"1367","192.168.1.2","3","Google Ads","vista_Chaqueta_Cuero","2025-11-16 01:10:30","Navegando catalogo"
"1368","192.168.1.2","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-16 01:10:35","Navegando catalogo"
"1369","192.168.1.2","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-16 01:10:40","Navegando catalogo"
"1370","192.168.1.2","5","Google Ads","btn_cancelar_checkout","2025-11-16 01:11:17","Abandono en pago"
"1371","192.168.1.1","1","Directo","Home_Page","2025-11-16 03:22:00","Inicio de sesion"
"1372","192.168.1.1","3","Directo","vista_Chaqueta_Cuero","2025-11-16 03:22:38","Navegando catalogo"
"1373","192.168.1.1","3","Directo","vista_Camisa_Lino_Blanca","2025-11-16 03:23:01","Navegando catalogo"
"1374","192.168.1.1","2","Directo","img_zoom","2025-11-16 03:23:03","Interaccion interfaz"
"1375","192.168.1.1","3","Directo","vista_Jean_Slim_Negro","2025-11-16 03:23:25","Navegando catalogo"
"1376","192.168.1.1","2","Directo","btn_agregar_carrito","2025-11-16 03:23:27","Interaccion interfaz"
"1377","192.168.1.9","1","Newsletter","Home_Page","2025-11-16 03:35:00","Inicio de sesion"
"1378","192.168.1.9","3","Newsletter","vista_Jean_Slim_Negro","2025-11-16 03:35:30","Navegando catalogo"
"1379","192.168.1.9","2","Newsletter","btn_agregar_carrito","2025-11-16 03:35:32","Interaccion interfaz"
"1380","192.168.1.9","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-16 03:35:45","Navegando catalogo"
"1381","192.168.1.9","3","Newsletter","vista_Jean_Slim_Negro","2025-11-16 03:36:04","Navegando catalogo"
"1382","192.168.1.9","3","Newsletter","vista_Zapatillas_Urban","2025-11-16 03:36:40","Navegando catalogo"
"1383","192.168.1.9","2","Newsletter","btn_agregar_carrito","2025-11-16 03:36:42","Interaccion interfaz"
"1384","192.168.1.9","5","Newsletter","btn_cancelar_checkout","2025-11-16 03:36:54","Abandono en pago"
"1385","192.168.1.47","1","Newsletter","Home_Page","2025-11-16 04:57:00","Inicio de sesion"
"1386","192.168.1.47","3","Newsletter","vista_Chaqueta_Cuero","2025-11-16 04:57:06","Navegando catalogo"
"1387","192.168.1.47","2","Newsletter","btn_ver_tallas","2025-11-16 04:57:08","Interaccion interfaz"
"1388","192.168.1.47","3","Newsletter","vista_Zapatillas_Urban","2025-11-16 04:57:31","Navegando catalogo"
"1389","192.168.1.47","3","Newsletter","vista_Jean_Slim_Negro","2025-11-16 04:57:56","Navegando catalogo"
"1390","192.168.1.47","2","Newsletter","img_zoom","2025-11-16 04:57:58","Interaccion interfaz"
"1391","192.168.1.50","1","Directo","Home_Page","2025-11-16 07:00:00","Inicio de sesion"
"1392","192.168.1.50","3","Directo","vista_Chaqueta_Cuero","2025-11-16 07:00:20","Navegando catalogo"
"1393","192.168.1.50","3","Directo","vista_Vestido_Verano_Floral","2025-11-16 07:00:40","Navegando catalogo"
"1394","192.168.1.50","2","Directo","btn_agregar_carrito","2025-11-16 07:00:42","Interaccion interfaz"
"1395","192.168.1.50","3","Directo","vista_Jean_Slim_Negro","2025-11-16 07:01:23","Navegando catalogo"
"1396","192.168.1.50","2","Directo","btn_ver_tallas","2025-11-16 07:01:25","Interaccion interfaz"
"1397","192.168.1.50","3","Directo","vista_Jean_Slim_Negro","2025-11-16 07:01:50","Navegando catalogo"
"1398","192.168.1.50","2","Directo","btn_agregar_carrito","2025-11-16 07:01:52","Interaccion interfaz"
"1399","192.168.1.50","5","Directo","btn_cancelar_checkout","2025-11-16 07:02:38","Abandono en pago"
"1400","192.168.1.32","1","Directo","Home_Page","2025-11-16 08:53:00","Inicio de sesion"
"1401","192.168.1.32","3","Directo","vista_Chaqueta_Cuero","2025-11-16 08:53:21","Navegando catalogo"
"1402","192.168.1.32","2","Directo","img_zoom","2025-11-16 08:53:23","Interaccion interfaz"
"1403","192.168.1.32","3","Directo","vista_Camisa_Lino_Blanca","2025-11-16 08:53:31","Navegando catalogo"
"1404","192.168.1.32","3","Directo","vista_Zapatillas_Urban","2025-11-16 08:54:15","Navegando catalogo"
"1405","192.168.1.32","2","Directo","btn_agregar_carrito","2025-11-16 08:54:17","Interaccion interfaz"
"1406","192.168.1.32","3","Directo","vista_Vestido_Verano_Floral","2025-11-16 08:54:24","Navegando catalogo"
"1407","192.168.1.32","3","Directo","vista_Camisa_Lino_Blanca","2025-11-16 08:54:59","Navegando catalogo"
"1408","192.168.1.32","2","Directo","link_menu_hombres","2025-11-16 08:55:01","Interaccion interfaz"
"1409","192.168.1.32","4","Directo","btn_finalizar_pago_exitoso","2025-11-16 08:55:18","Venta Exitosa"
"1410","192.168.1.3","1","Directo","Home_Page","2025-11-16 11:15:00","Inicio de sesion"
"1411","192.168.1.3","3","Directo","vista_Zapatillas_Urban","2025-11-16 11:15:26","Navegando catalogo"
"1412","192.168.1.3","2","Directo","btn_ver_tallas","2025-11-16 11:15:28","Interaccion interfaz"
"1413","192.168.1.28","1","Google Ads","Home_Page","2025-11-16 12:18:00","Inicio de sesion"
"1414","192.168.1.28","3","Google Ads","vista_Jean_Slim_Negro","2025-11-16 12:18:21","Navegando catalogo"
"1415","192.168.1.28","3","Google Ads","vista_Zapatillas_Urban","2025-11-16 12:19:02","Navegando catalogo"
"1416","192.168.1.28","3","Google Ads","vista_Jean_Slim_Negro","2025-11-16 12:19:36","Navegando catalogo"
"1417","192.168.1.28","3","Google Ads","vista_Jean_Slim_Negro","2025-11-16 12:19:54","Navegando catalogo"
"1418","192.168.1.28","5","Google Ads","btn_cancelar_checkout","2025-11-16 12:20:30","Abandono en pago"
"1419","192.168.1.13","1","Facebook","Home_Page","2025-11-16 13:02:00","Inicio de sesion"
"1420","192.168.1.13","3","Facebook","vista_Zapatillas_Urban","2025-11-16 13:02:07","Navegando catalogo"
"1421","192.168.1.13","2","Facebook","btn_agregar_carrito","2025-11-16 13:02:09","Interaccion interfaz"
"1422","192.168.1.13","3","Facebook","vista_Zapatillas_Urban","2025-11-16 13:02:45","Navegando catalogo"
"1423","192.168.1.13","2","Facebook","btn_ver_tallas","2025-11-16 13:02:47","Interaccion interfaz"
"1424","192.168.1.11","1","Newsletter","Home_Page","2025-11-16 13:19:00","Inicio de sesion"
"1425","192.168.1.11","3","Newsletter","vista_Chaqueta_Cuero","2025-11-16 13:19:07","Navegando catalogo"
"1426","192.168.1.11","2","Newsletter","link_menu_hombres","2025-11-16 13:19:09","Interaccion interfaz"
"1427","192.168.1.11","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-16 13:19:47","Navegando catalogo"
"1428","192.168.1.11","3","Newsletter","vista_Jean_Slim_Negro","2025-11-16 13:20:29","Navegando catalogo"
"1429","192.168.1.42","1","Facebook","Home_Page","2025-11-16 15:47:00","Inicio de sesion"
"1430","192.168.1.42","3","Facebook","vista_Jean_Slim_Negro","2025-11-16 15:47:11","Navegando catalogo"
"1431","192.168.1.42","3","Facebook","vista_Chaqueta_Cuero","2025-11-16 15:47:44","Navegando catalogo"
"1432","192.168.1.42","2","Facebook","btn_ver_tallas","2025-11-16 15:47:46","Interaccion interfaz"
"1433","192.168.1.42","3","Facebook","vista_Zapatillas_Urban","2025-11-16 15:48:11","Navegando catalogo"
"1434","192.168.1.42","2","Facebook","link_menu_hombres","2025-11-16 15:48:13","Interaccion interfaz"
"1435","192.168.1.44","1","Newsletter","Home_Page","2025-11-16 18:06:00","Inicio de sesion"
"1436","192.168.1.44","3","Newsletter","vista_Jean_Slim_Negro","2025-11-16 18:06:20","Navegando catalogo"
"1437","192.168.1.44","3","Newsletter","vista_Jean_Slim_Negro","2025-11-16 18:06:41","Navegando catalogo"
"1438","192.168.1.44","3","Newsletter","vista_Zapatillas_Urban","2025-11-16 18:06:57","Navegando catalogo"
"1439","192.168.1.44","2","Newsletter","link_menu_hombres","2025-11-16 18:06:59","Interaccion interfaz"
"1440","192.168.1.44","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-16 18:07:30","Navegando catalogo"
"1441","192.168.1.44","2","Newsletter","img_zoom","2025-11-16 18:07:32","Interaccion interfaz"
"1442","192.168.1.44","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-16 18:07:53","Navegando catalogo"
"1443","192.168.1.44","2","Newsletter","link_menu_hombres","2025-11-16 18:07:55","Interaccion interfaz"
"1444","192.168.1.44","4","Newsletter","btn_finalizar_pago_exitoso","2025-11-16 18:08:17","Venta Exitosa"
"1445","192.168.1.31","1","Instagram Bio","Home_Page","2025-11-16 19:31:00","Inicio de sesion"
"1446","192.168.1.31","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-16 19:31:45","Navegando catalogo"
"1447","192.168.1.31","2","Instagram Bio","btn_agregar_carrito","2025-11-16 19:31:47","Interaccion interfaz"
"1448","192.168.1.31","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-16 19:32:10","Navegando catalogo"
"1449","192.168.1.31","2","Instagram Bio","btn_agregar_carrito","2025-11-16 19:32:12","Interaccion interfaz"
"1450","192.168.1.31","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-16 19:32:35","Navegando catalogo"
"1451","192.168.1.31","2","Instagram Bio","img_zoom","2025-11-16 19:32:37","Interaccion interfaz"
"1452","192.168.1.31","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-16 19:32:56","Navegando catalogo"
"1453","192.168.1.31","2","Instagram Bio","btn_ver_tallas","2025-11-16 19:32:58","Interaccion interfaz"
"1454","192.168.1.31","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-16 19:33:22","Navegando catalogo"
"1455","192.168.1.31","4","Instagram Bio","btn_finalizar_pago_exitoso","2025-11-16 19:33:44","Venta Exitosa"
"1456","192.168.1.33","1","Directo","Home_Page","2025-11-16 21:15:00","Inicio de sesion"
"1457","192.168.1.33","3","Directo","vista_Zapatillas_Urban","2025-11-16 21:15:15","Navegando catalogo"
"1458","192.168.1.33","3","Directo","vista_Camisa_Lino_Blanca","2025-11-16 21:15:35","Navegando catalogo"
"1459","192.168.1.30","1","Instagram Bio","Home_Page","2025-11-16 22:07:00","Inicio de sesion"
"1460","192.168.1.30","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-16 22:07:24","Navegando catalogo"
"1461","192.168.1.30","2","Instagram Bio","link_menu_hombres","2025-11-16 22:07:26","Interaccion interfaz"
"1462","192.168.1.30","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-16 22:07:37","Navegando catalogo"
"1463","192.168.1.30","2","Instagram Bio","link_menu_hombres","2025-11-16 22:07:39","Interaccion interfaz"
"1464","192.168.1.30","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-16 22:08:08","Navegando catalogo"
"1465","192.168.1.30","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-16 22:08:15","Navegando catalogo"
"1466","192.168.1.30","2","Instagram Bio","btn_agregar_carrito","2025-11-16 22:08:17","Interaccion interfaz"
"1467","192.168.1.30","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-16 22:08:22","Navegando catalogo"
"1468","192.168.1.30","4","Instagram Bio","btn_finalizar_pago_exitoso","2025-11-16 22:09:01","Venta Exitosa"
"1469","192.168.1.23","1","Newsletter","Home_Page","2025-11-17 00:32:00","Inicio de sesion"
"1470","192.168.1.23","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-17 00:32:15","Navegando catalogo"
"1471","192.168.1.23","3","Newsletter","vista_Zapatillas_Urban","2025-11-17 00:32:38","Navegando catalogo"
"1472","192.168.1.22","1","Instagram Bio","Home_Page","2025-11-17 02:23:00","Inicio de sesion"
"1473","192.168.1.22","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-17 02:23:45","Navegando catalogo"
"1474","192.168.1.22","2","Instagram Bio","btn_ver_tallas","2025-11-17 02:23:47","Interaccion interfaz"
"1475","192.168.1.34","1","Directo","Home_Page","2025-11-17 03:23:00","Inicio de sesion"
"1476","192.168.1.34","3","Directo","vista_Chaqueta_Cuero","2025-11-17 03:23:45","Navegando catalogo"
"1477","192.168.1.34","2","Directo","btn_agregar_carrito","2025-11-17 03:23:47","Interaccion interfaz"
